UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
15:29:01,ec9e751316aa,geo-diff-work_rabbitmq-server,18.78%,217055232,536870912,40.43%,2820000000,2740000000,261000000,2710000000,86
15:29:09,75a89fc8edde,geo-diff-work_updater,0.00%,23991418,209715200,11.44%,1290000000,2009999,3350000,0,2
15:29:09,31067ca021e4,geo-diff-work_updater,0.00%,24033361,209715200,11.46%,1280000000,1990000,4510000,0,2
15:29:09,de422d36a366,geo-diff-work_admin-worker,0.27%,22544384,419430400,5.38%,2950000,543000,13000000,0,5
15:29:09,cf03a1e6aea8,geo-diff-work_dealer,11.08%,86266347,209715200,41.14%,2230000,196000000,797000000,0,2
15:29:09,ec9e751316aa,geo-diff-work_rabbitmq-server,1.04%,195559424,536870912,36.43%,2870000000,2790000000,263000000,2760000000,86
15:29:16,75a89fc8edde,geo-diff-work_updater,0.00%,20447232,209715200,9.75%,1290000000,2009999,3350000,0,2
15:29:16,31067ca021e4,geo-diff-work_updater,0.00%,19954401,209715200,9.52%,1280000000,1990000,4510000,0,2
15:29:16,de422d36a366,geo-diff-work_admin-worker,0.00%,22544384,419430400,5.37%,2950000,543000,13000000,0,5
15:29:16,cf03a1e6aea8,geo-diff-work_dealer,14.38%,140509184,209715200,66.99%,2230000,196000000,900000000,0,2
15:29:16,ec9e751316aa,geo-diff-work_rabbitmq-server,1.05%,182557081,536870912,34.01%,2870000000,2790000000,264000000,2760000000,86
15:29:24,75a89fc8edde,geo-diff-work_updater,0.00%,19084083,209715200,9.10%,1290000000,2009999,3350000,0,2
15:29:24,31067ca021e4,geo-diff-work_updater,0.00%,19000197,209715200,9.06%,1280000000,1990000,4510000,0,2
15:29:24,de422d36a366,geo-diff-work_admin-worker,0.25%,22502440,419430400,5.37%,2950000,543000,13000000,0,5
15:29:24,cf03a1e6aea8,geo-diff-work_dealer,13.36%,148268646,209715200,70.68%,2230000,196000000,993000000,0,2
15:29:24,ec9e751316aa,geo-diff-work_rabbitmq-server,0.27%,161166131,536870912,30.02%,2870000000,2790000000,264000000,2760000000,86
15:29:32,75a89fc8edde,geo-diff-work_updater,0.01%,18727567,209715200,8.93%,1290000000,2009999,3350000,0,2
15:29:32,31067ca021e4,geo-diff-work_updater,0.01%,18832424,209715200,8.98%,1280000000,1990000,4510000,0,2
15:29:32,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.37%,2950000,543000,13000000,0,5
15:29:32,cf03a1e6aea8,geo-diff-work_dealer,28.56%,165570150,209715200,78.93%,2230000,196000000,1010000000,0,2
15:29:32,ec9e751316aa,geo-diff-work_rabbitmq-server,0.26%,143759769,536870912,26.78%,2870000000,2790000000,264000000,2760000000,86
15:29:40,75a89fc8edde,geo-diff-work_updater,0.00%,18423480,209715200,8.79%,1290000000,2009999,3350000,0,2
15:29:40,31067ca021e4,geo-diff-work_updater,0.00%,18570280,209715200,8.86%,1280000000,1990000,4510000,0,2
15:29:40,de422d36a366,geo-diff-work_admin-worker,0.00%,22502440,419430400,5.36%,2950000,544000,13000000,0,5
15:29:40,cf03a1e6aea8,geo-diff-work_dealer,30.81%,156552396,209715200,74.66%,2230000,196000000,1010000000,0,2
