UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
14:46:13,496e845c64fc,geo-diff-work_worker,0.00%,38944112,419430400,9.28%,21700000,284000000,19600000,0,2
14:46:13,2cf58bdf1b67,geo-diff-work_worker,21.41%,34917580,419430400,8.33%,21800000,283000000,3330000,0,2
14:46:21,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:46:21,496e845c64fc,geo-diff-work_worker,6.63%,38986055,419430400,9.29%,22300000,293000000,19600000,0,2
14:46:21,2cf58bdf1b67,geo-diff-work_worker,17.72%,35032924,419430400,8.35%,22300000,292000000,3330000,0,3
14:46:29,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:46:29,496e845c64fc,geo-diff-work_worker,25.36%,39132856,419430400,9.33%,22900000,303000000,19600000,0,2
14:46:29,2cf58bdf1b67,geo-diff-work_worker,0.00%,35011952,419430400,8.35%,22800000,299000000,3330000,0,2
14:46:36,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:46:36,496e845c64fc,geo-diff-work_worker,8.50%,39258685,419430400,9.36%,23500000,311000000,19600000,0,2
14:46:36,2cf58bdf1b67,geo-diff-work_worker,0.00%,35095838,419430400,8.37%,23500000,310000000,3330000,0,2
14:46:44,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:46:44,496e845c64fc,geo-diff-work_worker,0.00%,39447429,419430400,9.40%,24000000,316000000,19600000,0,2
14:46:44,2cf58bdf1b67,geo-diff-work_worker,4.53%,35337011,419430400,8.42%,24100000,316000000,3330000,0,2
14:46:52,ca025bb3d4a6,geo-diff-work_updater,0.01%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:46:52,496e845c64fc,geo-diff-work_worker,0.00%,39468400,419430400,9.41%,24400000,321000000,19600000,0,2
14:46:52,2cf58bdf1b67,geo-diff-work_worker,7.59%,35515269,419430400,8.47%,24500000,320000000,3330000,0,2
14:46:59,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15100,2920,3820000,0,2
14:46:59,496e845c64fc,geo-diff-work_worker,2.57%,39657144,419430400,9.46%,24800000,326000000,19600000,0,2
